large_model,small_model,distortion,severity,variant,accuracy,nll,ece,tim_ece,f1,brier
wideresnet50_2,resnet34,none,0,f_large,0.69788,1.2878855412648407,0.05040045796573162,0.050400469452142715,0.6944511872229867,0.00041159640831119277
wideresnet50_2,resnet34,none,0,f_small,0.6714,1.4033052406369166,0.0447593854854256,0.044759396463632584,0.6679110654911676,0.0004411244931470939
wideresnet50_2,resnet34,none,0,f_large_PTS,0.69788,1.1265925104985621,0.07180363890089095,0.07180364429950714,0.6944511872229867,0.00030642002628870316
wideresnet50_2,resnet34,none,0,f_small_PTS,0.6714,1.2332251443560862,0.07202774924881755,0.07202772796154022,0.6679110654911676,0.00032578136618542777
wideresnet50_2,resnet34,none,0,Duo_Joint_PTS,0.73556,1.0551956726774798,0.05493879564702511,0.05493883416056633,0.7323640867104274,0.00027024240644688127
