large_model,small_model,distortion,severity,variant,accuracy,nll,ece
wideresnet50_2,resnet34,impulse_noise,5,f_large_TS,0.026419999077916145,6.771010398864746,5.583976745605469
wideresnet50_2,resnet34,impulse_noise,5,f_small_TS,0.02085999958217144,7.743208885192871,7.653733730316162
wideresnet50_2,resnet34,impulse_noise,5,Duo_Joint_TS,0.027780000120401382,6.8660888671875,4.999548348555566
wideresnet50_2,resnet34,defocus_blur,3,f_large,0.3787600100040436,2.9971389770507812,9.649005889892578
wideresnet50_2,resnet34,defocus_blur,3,f_small,0.37154000997543335,3.0526580810546875,10.10596752166748
wideresnet50_2,resnet34,defocus_blur,3,f_large_TS,0.3787600100040436,4.003538131713867,17.695051193237305
wideresnet50_2,resnet34,defocus_blur,3,f_small_TS,0.37154000997543335,4.1871724128723145,18.845314025878906
wideresnet50_2,resnet34,defocus_blur,3,Duo_Joint_TS,0.402539998292923,4.449294090270996,24.435623168945312
wideresnet50_2,resnet34,defocus_blur,4,f_large,0.2647800147533417,3.8085434436798096,8.369033813476562
wideresnet50_2,resnet34,defocus_blur,4,f_small,0.25756001472473145,3.889754056930542,8.866129875183105
wideresnet50_2,resnet34,defocus_blur,4,f_large_TS,0.2647800147533417,4.884228706359863,14.226102828979492
wideresnet50_2,resnet34,defocus_blur,4,f_small_TS,0.25756001472473145,5.161989688873291,15.341041564941406
wideresnet50_2,resnet34,defocus_blur,4,Duo_Joint_TS,0.2874400019645691,5.173374176025391,17.950498580932617
wideresnet50_2,resnet34,defocus_blur,5,f_large,0.17900000512599945,4.536066055297852,7.510704517364502
wideresnet50_2,resnet34,defocus_blur,5,f_small,0.16825999319553375,4.671935081481934,7.8901190757751465
wideresnet50_2,resnet34,defocus_blur,5,f_large_TS,0.17900000512599945,5.547987461090088,11.531463623046875
wideresnet50_2,resnet34,defocus_blur,5,f_small_TS,0.16825999319553375,5.933750629425049,12.106220245361328
wideresnet50_2,resnet34,defocus_blur,5,Duo_Joint_TS,0.1935800015926361,5.754810810089111,13.290626525878906
wideresnet50_2,resnet34,glass_blur,3,f_large,0.16794000566005707,5.013710021972656,8.784083366394043
wideresnet50_2,resnet34,glass_blur,3,f_small,0.19290000200271606,4.801192283630371,9.461145401000977
wideresnet50_2,resnet34,glass_blur,3,f_large_TS,0.16794000566005707,6.919252395629883,13.629047393798828
wideresnet50_2,resnet34,glass_blur,3,f_small_TS,0.19290000200271606,7.963870525360107,19.533723831176758
wideresnet50_2,resnet34,glass_blur,3,Duo_Joint_TS,0.190420001745224,10.077370643615723,25.650344848632812
wideresnet50_2,resnet34,glass_blur,4,f_large,0.12681999802589417,5.438385486602783,8.304598808288574
wideresnet50_2,resnet34,glass_blur,4,f_small,0.14589999616146088,5.289606094360352,8.907615661621094
wideresnet50_2,resnet34,glass_blur,4,f_large_TS,0.12681999802589417,6.9380364418029785,11.233294486999512
wideresnet50_2,resnet34,glass_blur,4,f_small_TS,0.14589999616146088,7.816199779510498,15.711170196533203
wideresnet50_2,resnet34,glass_blur,4,Duo_Joint_TS,0.14406000077724457,8.806058883666992,18.43418312072754
wideresnet50_2,resnet34,glass_blur,5,f_large,0.09734000265598297,5.729181289672852,7.486644268035889
wideresnet50_2,resnet34,glass_blur,5,f_small,0.1006999984383583,5.760654926300049,8.018689155578613
wideresnet50_2,resnet34,glass_blur,5,f_large_TS,0.09734000265598297,6.801966667175293,9.290406227111816
wideresnet50_2,resnet34,glass_blur,5,f_small_TS,0.1006999984383583,7.975806713104248,12.874366760253906
wideresnet50_2,resnet34,glass_blur,5,Duo_Joint_TS,0.10840000212192535,7.717506408691406,12.816529273986816
wideresnet50_2,resnet34,motion_blur,3,f_large,0.3766399919986725,3.1395459175109863,10.365156173706055
wideresnet50_2,resnet34,motion_blur,3,f_small,0.36076000332832336,3.2091660499572754,10.468416213989258
wideresnet50_2,resnet34,motion_blur,3,f_large_TS,0.3766399919986725,4.0320024490356445,16.89541244506836
wideresnet50_2,resnet34,motion_blur,3,f_small_TS,0.36076000332832336,4.79569673538208,23.00140953063965
wideresnet50_2,resnet34,motion_blur,3,Duo_Joint_TS,0.3964200019836426,5.175408363342285,29.606882095336914
wideresnet50_2,resnet34,motion_blur,4,f_large,0.2190999984741211,4.448141098022461,9.12679672241211
wideresnet50_2,resnet34,motion_blur,4,f_small,0.21588000655174255,4.408957004547119,9.159211158752441
wideresnet50_2,resnet34,motion_blur,4,f_large_TS,0.2190999984741211,5.26376485824585,12.53457260131836
wideresnet50_2,resnet34,motion_blur,4,f_small_TS,0.21588000655174255,6.201081275939941,17.2188663482666
wideresnet50_2,resnet34,motion_blur,4,Duo_Joint_TS,0.23788000643253326,6.727193355560303,21.381994247436523
wideresnet50_2,resnet34,motion_blur,5,f_large,0.1471399962902069,5.1870269775390625,8.579673767089844
wideresnet50_2,resnet34,motion_blur,5,f_small,0.1460600048303604,5.099640846252441,8.512469291687012
wideresnet50_2,resnet34,motion_blur,5,f_large_TS,0.1471399962902069,5.91801643371582,10.833831787109375
wideresnet50_2,resnet34,motion_blur,5,f_small_TS,0.1460600048303604,6.801171779632568,14.240682601928711
wideresnet50_2,resnet34,motion_blur,5,Duo_Joint_TS,0.16200000047683716,7.530447483062744,17.99167251586914
wideresnet50_2,resnet34,zoom_blur,3,f_large,0.35034000873565674,3.354325532913208,10.276727676391602
wideresnet50_2,resnet34,zoom_blur,3,f_small,0.31345999240875244,3.7025043964385986,10.576480865478516
wideresnet50_2,resnet34,zoom_blur,3,f_large_TS,0.35034000873565674,4.723573207855225,18.176769256591797
wideresnet50_2,resnet34,zoom_blur,3,f_small_TS,0.31345999240875244,5.329217433929443,19.884057998657227
wideresnet50_2,resnet34,zoom_blur,3,Duo_Joint_TS,0.3587999939918518,8.891447067260742,37.682212829589844
wideresnet50_2,resnet34,zoom_blur,4,f_large,0.2823599874973297,3.9114603996276855,9.755117416381836
wideresnet50_2,resnet34,zoom_blur,4,f_small,0.2493399977684021,4.308034420013428,10.13465690612793
wideresnet50_2,resnet34,zoom_blur,4,f_large_TS,0.2823599874973297,5.440406799316406,16.658201217651367
wideresnet50_2,resnet34,zoom_blur,4,f_small_TS,0.2493399977684021,6.184305667877197,18.402084350585938
wideresnet50_2,resnet34,zoom_blur,4,Duo_Joint_TS,0.28793999552726746,11.488031387329102,37.20212936401367
wideresnet50_2,resnet34,zoom_blur,5,f_large,0.2245599925518036,4.451456546783447,9.305766105651855
wideresnet50_2,resnet34,zoom_blur,5,f_small,0.19755999743938446,4.850478172302246,9.813739776611328
wideresnet50_2,resnet34,zoom_blur,5,f_large_TS,0.2245599925518036,6.182469367980957,15.544930458068848
wideresnet50_2,resnet34,zoom_blur,5,f_small_TS,0.19755999743938446,6.864896297454834,17.198305130004883
wideresnet50_2,resnet34,zoom_blur,5,Duo_Joint_TS,0.228520005941391,17.530540466308594,42.983970642089844
wideresnet50_2,resnet34,snow,3,f_large,0.3481599986553192,3.5243701934814453,10.841696739196777
wideresnet50_2,resnet34,snow,3,f_small,0.33292001485824585,3.6884865760803223,11.141945838928223
wideresnet50_2,resnet34,snow,3,f_large_TS,0.3481599986553192,4.528520584106445,15.676973342895508
wideresnet50_2,resnet34,snow,3,f_small_TS,0.33292001485824585,6.176609992980957,22.229585647583008
wideresnet50_2,resnet34,snow,3,Duo_Joint_TS,0.36781999468803406,9.060050964355469,45.88074493408203
wideresnet50_2,resnet34,snow,4,f_large,0.23707999289035797,4.500184059143066,9.868375778198242
wideresnet50_2,resnet34,snow,4,f_small,0.22446000576019287,4.697738170623779,10.25284481048584
wideresnet50_2,resnet34,snow,4,f_large_TS,0.23707999289035797,5.8232951164245605,13.730055809020996
wideresnet50_2,resnet34,snow,4,f_small_TS,0.22446000576019287,7.787606239318848,19.768081665039062
wideresnet50_2,resnet34,snow,4,Duo_Joint_TS,0.25157999992370605,10.744343757629395,35.19575500488281
wideresnet50_2,resnet34,snow,5,f_large,0.16599999368190765,5.255056381225586,9.3264741897583
wideresnet50_2,resnet34,snow,5,f_small,0.15581999719142914,5.515621185302734,9.838702201843262
wideresnet50_2,resnet34,snow,5,f_large_TS,0.16599999368190765,5.987223148345947,10.356725692749023
wideresnet50_2,resnet34,snow,5,f_small_TS,0.15581999719142914,8.562398910522461,18.386104583740234
wideresnet50_2,resnet34,snow,5,Duo_Joint_TS,0.17603999376296997,12.74978256225586,32.5189094543457
wideresnet50_2,resnet34,frost,3,f_large,0.31878000497817993,3.7513275146484375,9.990854263305664
wideresnet50_2,resnet34,frost,3,f_small,0.3013800084590912,3.964463472366333,10.475356101989746
wideresnet50_2,resnet34,frost,3,f_large_TS,0.31878000497817993,4.9537482261657715,16.82000160217285
wideresnet50_2,resnet34,frost,3,f_small_TS,0.3013800084590912,5.029273986816406,16.545169830322266
wideresnet50_2,resnet34,frost,3,Duo_Joint_TS,0.33278000354766846,9.028940200805664,41.59102249145508
wideresnet50_2,resnet34,frost,4,f_large,0.2965199947357178,3.9711976051330566,9.897907257080078
wideresnet50_2,resnet34,frost,4,f_small,0.28064000606536865,4.196127891540527,10.419227600097656
wideresnet50_2,resnet34,frost,4,f_large_TS,0.2965199947357178,5.220550537109375,16.53748321533203
wideresnet50_2,resnet34,frost,4,f_small_TS,0.28064000606536865,5.272731304168701,16.15341567993164
wideresnet50_2,resnet34,frost,4,Duo_Joint_TS,0.3111000061035156,9.425329208374023,39.96186447143555
wideresnet50_2,resnet34,frost,5,f_large,0.2305999994277954,4.61594820022583,9.365341186523438
wideresnet50_2,resnet34,frost,5,f_small,0.21741999685764313,4.860030174255371,9.967391967773438
wideresnet50_2,resnet34,frost,5,f_large_TS,0.2305999994277954,5.844935417175293,14.470650672912598
wideresnet50_2,resnet34,frost,5,f_small_TS,0.21741999685764313,5.91944694519043,14.419256210327148
wideresnet50_2,resnet34,frost,5,Duo_Joint_TS,0.24131999909877777,10.310419082641602,33.828269958496094
wideresnet50_2,resnet34,fog,3,f_large,0.4623599946498871,2.5077428817749023,11.494426727294922
wideresnet50_2,resnet34,fog,3,f_small,0.43619999289512634,2.702974319458008,11.66215705871582
wideresnet50_2,resnet34,fog,3,f_large_TS,0.4623599946498871,3.4894673824310303,20.752601623535156
wideresnet50_2,resnet34,fog,3,f_small_TS,0.43619999289512634,3.538147449493408,18.47039031982422
wideresnet50_2,resnet34,fog,3,Duo_Joint_TS,0.47661998867988586,4.7628679275512695,40.69112014770508
wideresnet50_2,resnet34,fog,4,f_large,0.39866000413894653,2.9888598918914795,10.981682777404785
wideresnet50_2,resnet34,fog,4,f_small,0.3692600131034851,3.2307865619659424,11.226367950439453
wideresnet50_2,resnet34,fog,4,f_large_TS,0.39866000413894653,3.86012864112854,16.825281143188477
wideresnet50_2,resnet34,fog,4,f_small_TS,0.3692600131034851,3.993208408355713,15.763998985290527
wideresnet50_2,resnet34,fog,4,Duo_Joint_TS,0.41078001260757446,5.083292007446289,32.104347229003906
wideresnet50_2,resnet34,fog,5,f_large,0.2400600016117096,4.339723587036133,9.796937942504883
wideresnet50_2,resnet34,fog,5,f_small,0.2168000042438507,4.702417373657227,10.184921264648438
wideresnet50_2,resnet34,fog,5,f_large_TS,0.2400600016117096,5.152381896972656,12.610179901123047
wideresnet50_2,resnet34,fog,5,f_small_TS,0.2168000042438507,5.362159252166748,12.127516746520996
wideresnet50_2,resnet34,fog,5,Duo_Joint_TS,0.24624000489711761,6.9448561668396,22.835615158081055
wideresnet50_2,resnet34,brightness,3,f_large,0.6960600018501282,1.2585457563400269,14.50698184967041
wideresnet50_2,resnet34,brightness,3,f_small,0.6658599972724915,1.383519172668457,14.266345024108887
wideresnet50_2,resnet34,brightness,3,f_large_TS,0.6960600018501282,1.7239389419555664,31.680889129638672
wideresnet50_2,resnet34,brightness,3,f_small_TS,0.6658599972724915,2.0918726921081543,37.05458450317383
wideresnet50_2,resnet34,brightness,3,Duo_Joint_TS,0.7049199938774109,2.8475427627563477,78.05473327636719
wideresnet50_2,resnet34,brightness,4,f_large,0.6511200070381165,1.4654271602630615,13.709782600402832
wideresnet50_2,resnet34,brightness,4,f_small,0.6216999888420105,1.6028714179992676,13.539641380310059
wideresnet50_2,resnet34,brightness,4,f_large_TS,0.6511200070381165,2.046064853668213,28.970203399658203
wideresnet50_2,resnet34,brightness,4,f_small_TS,0.6216999888420105,2.4473073482513428,33.05775833129883
wideresnet50_2,resnet34,brightness,4,Duo_Joint_TS,0.6629800200462341,3.410057544708252,71.36237335205078
wideresnet50_2,resnet34,brightness,5,f_large,0.5911999940872192,1.7841168642044067,12.735509872436523
wideresnet50_2,resnet34,brightness,5,f_small,0.5577200055122375,1.9389586448669434,12.660980224609375
wideresnet50_2,resnet34,brightness,5,f_large_TS,0.5911999940872192,2.4828546047210693,25.515975952148438
wideresnet50_2,resnet34,brightness,5,f_small_TS,0.5577200055122375,2.9420394897460938,28.653297424316406
wideresnet50_2,resnet34,brightness,5,Duo_Joint_TS,0.6018000245094299,4.330943584442139,62.3658561706543
wideresnet50_2,resnet34,contrast,3,f_large,0.45636001229286194,2.5279183387756348,11.116727828979492
wideresnet50_2,resnet34,contrast,3,f_small,0.45649999380111694,2.529222249984741,11.31974983215332
wideresnet50_2,resnet34,contrast,3,f_large_TS,0.45636001229286194,4.130402565002441,26.883533477783203
wideresnet50_2,resnet34,contrast,3,f_small_TS,0.45649999380111694,3.7535619735717773,23.917125701904297
wideresnet50_2,resnet34,contrast,3,Duo_Joint_TS,0.48217999935150146,5.438143253326416,46.60337829589844
wideresnet50_2,resnet34,contrast,4,f_large,0.20377999544143677,4.39768648147583,8.175138473510742
wideresnet50_2,resnet34,contrast,4,f_small,0.21342000365257263,4.370182991027832,8.78115463256836
wideresnet50_2,resnet34,contrast,4,f_large_TS,0.20377999544143677,5.921523571014404,15.157360076904297
wideresnet50_2,resnet34,contrast,4,f_small_TS,0.21342000365257263,6.120638847351074,16.07573127746582
wideresnet50_2,resnet34,contrast,4,Duo_Joint_TS,0.2280000001192093,8.007691383361816,25.227699279785156
wideresnet50_2,resnet34,contrast,5,f_large,0.05375999957323074,6.155412673950195,5.791752338409424
wideresnet50_2,resnet34,contrast,5,f_small,0.05990000069141388,6.2393035888671875,6.407204627990723
wideresnet50_2,resnet34,contrast,5,f_large_TS,0.05375999957323074,6.774332046508789,7.411477565765381
wideresnet50_2,resnet34,contrast,5,f_small_TS,0.05990000069141388,7.656797409057617,9.926409721374512
wideresnet50_2,resnet34,contrast,5,Duo_Joint_TS,0.061799999326467514,8.065095901489258,10.9864501953125
wideresnet50_2,resnet34,elastic_transform,3,f_large,0.5498200058937073,2.0869617462158203,12.249063491821289
wideresnet50_2,resnet34,elastic_transform,3,f_small,0.5483599901199341,2.0890069007873535,12.50207805633545
wideresnet50_2,resnet34,elastic_transform,3,f_large_TS,0.5498200058937073,2.97052001953125,23.995344161987305
wideresnet50_2,resnet34,elastic_transform,3,f_small_TS,0.5483599901199341,4.048217296600342,37.686126708984375
wideresnet50_2,resnet34,elastic_transform,3,Duo_Joint_TS,0.5704399943351746,4.196883201599121,53.11048126220703
wideresnet50_2,resnet34,elastic_transform,4,f_large,0.4144600033760071,3.0213372707366943,11.03083324432373
wideresnet50_2,resnet34,elastic_transform,4,f_small,0.4228000044822693,2.9763314723968506,11.514389991760254
wideresnet50_2,resnet34,elastic_transform,4,f_large_TS,0.4144600033760071,4.4766764640808105,21.939403533935547
wideresnet50_2,resnet34,elastic_transform,4,f_small_TS,0.4228000044822693,6.93308687210083,37.01519775390625
wideresnet50_2,resnet34,elastic_transform,4,Duo_Joint_TS,0.4360800087451935,6.4672980308532715,46.45572280883789
wideresnet50_2,resnet34,elastic_transform,5,f_large,0.16505999863147736,5.4204020500183105,9.892680168151855
wideresnet50_2,resnet34,elastic_transform,5,f_small,0.1799599975347519,5.386367321014404,10.669994354248047
wideresnet50_2,resnet34,elastic_transform,5,f_large_TS,0.16505999863147736,11.447948455810547,24.875749588012695
wideresnet50_2,resnet34,elastic_transform,5,f_small_TS,0.1799599975347519,12.853594779968262,30.554996490478516
wideresnet50_2,resnet34,elastic_transform,5,Duo_Joint_TS,0.18029999732971191,14.007393836975098,37.36540222167969
wideresnet50_2,resnet34,pixelate,3,f_large,0.46257999539375305,2.5756943225860596,12.224834442138672
wideresnet50_2,resnet34,pixelate,3,f_small,0.4978800117969513,2.3305106163024902,12.726496696472168
wideresnet50_2,resnet34,pixelate,3,f_large_TS,0.46257999539375305,3.7858755588531494,22.614179611206055
wideresnet50_2,resnet34,pixelate,3,f_small_TS,0.4978800117969513,3.7877748012542725,28.43083381652832
wideresnet50_2,resnet34,pixelate,3,Duo_Joint_TS,0.49900001287460327,7.864865779876709,66.29601287841797
wideresnet50_2,resnet34,pixelate,4,f_large,0.29019999504089355,3.847266912460327,10.296706199645996
wideresnet50_2,resnet34,pixelate,4,f_small,0.3810800015926361,3.0890958309173584,11.405657768249512
wideresnet50_2,resnet34,pixelate,4,f_large_TS,0.29019999504089355,4.971399784088135,15.850831031799316
wideresnet50_2,resnet34,pixelate,4,f_small_TS,0.3810800015926361,5.1720733642578125,25.12930679321289
wideresnet50_2,resnet34,pixelate,4,Duo_Joint_TS,0.3513000011444092,9.845206260681152,46.642860412597656
wideresnet50_2,resnet34,pixelate,5,f_large,0.2087000012397766,4.616074085235596,9.403407096862793
wideresnet50_2,resnet34,pixelate,5,f_small,0.3299599885940552,3.472787857055664,10.811376571655273
wideresnet50_2,resnet34,pixelate,5,f_large_TS,0.2087000012397766,5.605879783630371,13.033834457397461
wideresnet50_2,resnet34,pixelate,5,f_small_TS,0.3299599885940552,5.8642473220825195,23.739274978637695
wideresnet50_2,resnet34,pixelate,5,Duo_Joint_TS,0.28209999203681946,9.901955604553223,36.214198559248445
wideresnet50_2,resnet34,jpeg_compression,3,f_large,0.5933600068092346,1.7767208814620972,13.463191032409668
wideresnet50_2,resnet34,jpeg_compression,3,f_small,0.5850800275802612,1.7969304323196411,13.3095703125
wideresnet50_2,resnet34,jpeg_compression,3,f_large_TS,0.5933600068092346,2.418226480484009,22.6697940826416
wideresnet50_2,resnet34,jpeg_compression,3,f_small_TS,0.5850800275802612,2.901402473449707,29.3927001953125
wideresnet50_2,resnet34,jpeg_compression,3,Duo_Joint_TS,0.6129400134086609,3.2662487030029297,47.66362380981445
wideresnet50_2,resnet34,jpeg_compression,4,f_large,0.4816400110721588,2.4368398189544678,11.967137336730957
wideresnet50_2,resnet34,jpeg_compression,4,f_small,0.5085800290107727,2.238572120666504,12.351537704467773
wideresnet50_2,resnet34,jpeg_compression,4,f_large_TS,0.4816400110721588,3.1862058639526367,18.475261688232422
wideresnet50_2,resnet34,jpeg_compression,4,f_small_TS,0.5085800290107727,3.5168139934539795,25.768333435058594
wideresnet50_2,resnet34,jpeg_compression,4,Duo_Joint_TS,0.5194799900054932,4.2097320556640625,39.84211349487305
wideresnet50_2,resnet34,jpeg_compression,5,f_large,0.32631999254226685,3.5434212684631348,10.135363578796387
wideresnet50_2,resnet34,jpeg_compression,5,f_small,0.40073999762535095,2.9329192638397217,11.094122886657715
wideresnet50_2,resnet34,jpeg_compression,5,f_large_TS,0.32631999254226685,4.332459449768066,12.929691314697266
wideresnet50_2,resnet34,jpeg_compression,5,f_small_TS,0.40073999762535095,4.569338321685791,22.29065704345703
wideresnet50_2,resnet34,jpeg_compression,5,Duo_Joint_TS,0.3872399926185608,5.481492042541504,28.61387062072754
