large_model,small_model,distortion,severity,variant,accuracy,nll,ece,f1,brier
convnext_base,resnet34,gaussian_noise,4,Duo_Joint_PTS,0.48678,2.6533129121940715,0.10306451842218636,0.49549273208038946,0.0006655482700651057
convnext_base,resnet34,gaussian_noise,4,tent_f_large,0.52568,2.3782247791647593,0.08232499831914902,0.5281666782284947,0.0006196184204481652
convnext_base,resnet34,gaussian_noise,4,tent_f_large_TS_naive,0.52732,2.2973384991205004,0.021963039043843745,0.5296503526394852,0.0006061077306194828
convnext_base,resnet34,gaussian_noise,4,tent_f_large_TS_pts,0.51332,5.208957936154842,0.2598234171116352,0.5178680019806559,0.0007536381012551158
convnext_base,resnet34,shot_noise,3,f_large,0.60888,1.9686130126853119,0.13651146512895823,0.6079338576527052,0.0005435427256402616
convnext_base,resnet34,shot_noise,3,f_small,0.27774,4.023567497245346,0.1747379410660267,0.2954231046513558,0.0008867533073282922
convnext_base,resnet34,shot_noise,3,f_large_TS,0.60888,1.8652472922651924,0.04347127510368824,0.6079338576527052,0.000520406146155304
convnext_base,resnet34,shot_noise,3,f_small_TS,0.27774,3.7712020490946574,0.034460075842440124,0.2954231046513558,0.000844880831891536
convnext_base,resnet34,shot_noise,3,f_large_PTS,0.60888,3.0186161567181777,0.1770250551337004,0.6079338576527052,0.0005914371590583662
convnext_base,resnet34,shot_noise,3,f_small_PTS,0.27774,5.525411137407692,0.2206042095798254,0.2954231046513558,0.0009601635593650985
convnext_base,resnet34,shot_noise,3,Duo_Joint_TS,0.6104,1.7776692349278365,0.029146122946739194,0.609512309936247,0.0005134384725945255
convnext_base,resnet34,shot_noise,3,Duo_Joint_PTS,0.60922,1.8318336588013573,0.05320370036870241,0.6084873268651682,0.0005190446725040247
convnext_base,resnet34,shot_noise,3,tent_f_large,0.62918,1.7951590827966997,0.09822207885265351,0.6269936095832029,0.0005099370128369215
convnext_base,resnet34,shot_noise,3,tent_f_large_TS_naive,0.6309,1.7070331224624438,0.02497105435580015,0.6284875666329595,0.0004940068803285763
convnext_base,resnet34,shot_noise,3,tent_f_large_TS_pts,0.62154,3.996070313387671,0.2116920317143202,0.6200426856701667,0.0006016905669118899
convnext_base,resnet34,shot_noise,4,f_large,0.4342,3.0367078069647424,0.10126810891225935,0.44458911714418753,0.0007166932171958083
convnext_base,resnet34,shot_noise,4,f_small,0.08822,6.484013265726341,0.2608387706500292,0.09978715480389869,0.001080912233778988
convnext_base,resnet34,shot_noise,4,f_large_TS,0.4342,2.956497820446631,0.02586368495136499,0.44458911714418753,0.0006999670541435163
convnext_base,resnet34,shot_noise,4,f_small_TS,0.08822,5.797231506408925,0.11905428593069314,0.09978715480389869,0.000999713960029484
convnext_base,resnet34,shot_noise,4,f_large_PTS,0.4342,4.239295178114392,0.19075790966451167,0.44458911714418753,0.000784370122091597
convnext_base,resnet34,shot_noise,4,f_small_PTS,0.08822,7.195649121269559,0.20298626302838324,0.09978715480389869,0.0010861216234105235
convnext_base,resnet34,shot_noise,4,Duo_Joint_TS,0.43408,2.905805595062773,0.01997550211839378,0.4445030514297824,0.0006984973444668068
convnext_base,resnet34,shot_noise,4,Duo_Joint_PTS,0.43038,3.031968510278726,0.09626132210217417,0.4413035712011794,0.0007190108180211964
convnext_base,resnet34,shot_noise,4,tent_f_large,0.48696,2.6219963273660025,0.07072048515357077,0.49118624603524236,0.0006587384110106225
convnext_base,resnet34,shot_noise,4,tent_f_large_TS_naive,0.48834,2.5510874828277554,0.0244471981279552,0.49259095663021885,0.0006480020854307854
convnext_base,resnet34,shot_noise,4,tent_f_large_TS_pts,0.47022,5.7315438521982935,0.27207497848659756,0.47676120743701217,0.0008103003757902526
convnext_base,resnet34,impulse_noise,3,f_large,0.64292,1.8046834196795634,0.16119223911166192,0.6413353862524807,0.0005145196623334442
convnext_base,resnet34,impulse_noise,3,f_small,0.28004,3.8975438918902374,0.16743437606200576,0.30101884886995106,0.0008822060454749356
convnext_base,resnet34,impulse_noise,3,f_large_TS,0.64292,1.6866568859451552,0.061699749060049644,0.6413353862524807,0.000485675589884477
convnext_base,resnet34,impulse_noise,3,f_small_TS,0.28004,3.6907073059986755,0.026652199066355825,0.30101884886995106,0.0008426547090101821
convnext_base,resnet34,impulse_noise,3,f_large_PTS,0.64292,2.731613071878766,0.16520889272987843,0.6413353862524807,0.000546149530933621
convnext_base,resnet34,impulse_noise,3,f_small_PTS,0.28004,5.104948624743552,0.19820790358707308,0.30101884886995106,0.0009412275640112329
convnext_base,resnet34,impulse_noise,3,Duo_Joint_TS,0.64272,1.6048524352842237,0.016643783168643712,0.6417050250985848,0.00047853415594267216
convnext_base,resnet34,impulse_noise,3,Duo_Joint_PTS,0.64146,1.676374649789129,0.06913194044664502,0.6408718806052496,0.0004886815638503796
convnext_base,resnet34,impulse_noise,3,tent_f_large,0.65876,1.649575472778961,0.11067035900175572,0.6564606611542322,0.00047905995210970954
convnext_base,resnet34,impulse_noise,3,tent_f_large_TS_naive,0.6609,1.5540215345775037,0.026426278465539216,0.6586515348064844,0.0004605941744241967
convnext_base,resnet34,impulse_noise,3,tent_f_large_TS_pts,0.65204,3.679418315529664,0.2045518605071306,0.6499520920877698,0.0005617198854689666
convnext_base,resnet34,impulse_noise,4,f_large,0.46188,2.8834429709728386,0.1296634073663503,0.4725374131633311,0.0007021253551684279
convnext_base,resnet34,impulse_noise,4,f_small,0.10484,5.948197262387828,0.2610076195278764,0.12008146038397506,0.0010752707949929204
convnext_base,resnet34,impulse_noise,4,f_large_TS,0.46188,2.7842061972369065,0.04758291977226734,0.4725374131633311,0.0006796652305711624
convnext_base,resnet34,impulse_noise,4,f_small_TS,0.10484,5.388814011405225,0.11367116048067807,0.12008146038397506,0.0009926097911071951
convnext_base,resnet34,impulse_noise,4,f_large_PTS,0.46188,4.1501905605576015,0.20241960887581106,0.4725374131633311,0.0007657944465442205
convnext_base,resnet34,impulse_noise,4,f_small_PTS,0.10484,6.641405342572686,0.18922215861678124,0.12008146038397506,0.0010709888240958778
convnext_base,resnet34,impulse_noise,4,Duo_Joint_TS,0.46188,2.7154492726391926,0.006514987096339464,0.47281441505416555,0.0006746141221234708
convnext_base,resnet34,impulse_noise,4,Duo_Joint_PTS,0.458,2.843556424610797,0.1043029726228118,0.47046767472668277,0.0006966710104587846
convnext_base,resnet34,impulse_noise,4,tent_f_large,0.5197,2.4210314742203445,0.0854615953963995,0.5235388894026851,0.0006283887616663418
convnext_base,resnet34,impulse_noise,4,tent_f_large_TS_naive,0.52176,2.337287056496904,0.020345688524097204,0.5255222264907603,0.0006141497063098326
convnext_base,resnet34,impulse_noise,4,tent_f_large_TS_pts,0.50538,5.443209983711775,0.26777888529986144,0.5109740532317101,0.0007701140299443914
convnext_base,resnet34,defocus_blur,3,f_large,0.52584,2.4433444278387197,0.11938114415444434,0.5287224566473865,0.0006340422240166259
convnext_base,resnet34,defocus_blur,3,f_small,0.37154,3.0526584020742367,0.052152065535187725,0.37065644707160356,0.0007645913138557115
convnext_base,resnet34,defocus_blur,3,f_large_TS,0.52584,2.3462530750456523,0.03199588127553463,0.5287224566473865,0.0006151020086802172
convnext_base,resnet34,defocus_blur,3,f_small_TS,0.37154,3.1160783134005725,0.08035295048438013,0.37065644707160356,0.0007720152627434355
convnext_base,resnet34,defocus_blur,3,f_large_PTS,0.52584,4.978406116888126,0.24830473273694517,0.5287224566473865,0.000737810802899401
convnext_base,resnet34,defocus_blur,3,f_small_PTS,0.37154,3.9389683698707043,0.15641478107035162,0.37065644707160356,0.0008347615506123378
convnext_base,resnet34,defocus_blur,3,Duo_Joint_TS,0.52892,2.247714984402639,0.047581259507760404,0.5320038142095325,0.0006097170252411516
convnext_base,resnet34,defocus_blur,3,Duo_Joint_PTS,0.52884,2.2433960825930668,0.022927417110800742,0.5317999687896826,0.000606969867016757
convnext_base,resnet34,defocus_blur,3,tent_f_large,0.52752,2.355801113181604,0.05432035618118942,0.5304795818969705,0.0006251427930794343
convnext_base,resnet34,defocus_blur,3,tent_f_large_TS_naive,0.53118,2.2835129036964217,0.03079659121528268,0.5340151776264049,0.0006158813499795409
convnext_base,resnet34,defocus_blur,3,tent_f_large_TS_pts,0.52202,8.178364280916346,0.33582888793289656,0.5247284994209708,0.0008170339680673587
convnext_base,resnet34,defocus_blur,4,f_large,0.39018,3.2785049963822606,0.0746952529167384,0.39749569078933655,0.0007594337140240971
convnext_base,resnet34,defocus_blur,4,f_small,0.25756,3.889754195628764,0.062497301380485294,0.25748983917924956,0.0008674619173666827
convnext_base,resnet34,defocus_blur,4,f_large_TS,0.39018,3.2126746601174037,0.010564374668896198,0.39749569078933655,0.0007497087946847608
convnext_base,resnet34,defocus_blur,4,f_small_TS,0.25756,3.911777327374136,0.05653454091191292,0.25748983917924956,0.0008663300744982598
convnext_base,resnet34,defocus_blur,4,f_large_PTS,0.39018,6.531781823019072,0.284558206551373,0.39749569078933655,0.0009057816825224648
convnext_base,resnet34,defocus_blur,4,f_small_PTS,0.25756,4.806413910223391,0.1533815696544945,0.25748983917924956,0.0009321438556281651
convnext_base,resnet34,defocus_blur,4,Duo_Joint_TS,0.3938,3.1262542941118796,0.06470937232002616,0.4010078177488784,0.0007484115046853476
convnext_base,resnet34,defocus_blur,4,Duo_Joint_PTS,0.39516,3.104844623555605,0.03129465471252799,0.4024618095645508,0.0007436206808749818
convnext_base,resnet34,defocus_blur,4,tent_f_large,0.38934,3.2208828537929604,0.01137814218059182,0.3930115125788248,0.000762846515924635
convnext_base,resnet34,defocus_blur,4,tent_f_large_TS_naive,0.3914,3.1905063896788595,0.07743430952824652,0.3951568679295987,0.0007651218283650089
convnext_base,resnet34,defocus_blur,4,tent_f_large_TS_pts,0.38052,11.788209341675742,0.43584629597753294,0.3852098520562325,0.0010511358315927505
convnext_base,resnet34,glass_blur,3,f_large,0.31438,3.803854310584302,0.04324758542388678,0.3323723939247543,0.0008354409749365593
convnext_base,resnet34,glass_blur,3,f_small,0.1929,4.8011928665996,0.16588466877017172,0.19731413662077504,0.000951872419265129
convnext_base,resnet34,glass_blur,3,f_large_TS,0.31438,3.8227304870968553,0.12414492524936793,0.3323723939247543,0.0008499302361017472
convnext_base,resnet34,glass_blur,3,f_small_TS,0.1929,4.524924124136385,0.03346172852672637,0.19731413662077504,0.000911486022841489
convnext_base,resnet34,glass_blur,3,f_large_PTS,0.31438,6.317981860817673,0.25528732274800536,0.3323723939247543,0.0009572572823260196
convnext_base,resnet34,glass_blur,3,f_small_PTS,0.1929,6.961156907161743,0.2690310508483648,0.19731413662077504,0.001064880865154291
convnext_base,resnet34,glass_blur,3,Duo_Joint_TS,0.31444,3.8484792619737593,0.19187384602755306,0.33339305240275996,0.0008722163541095864
convnext_base,resnet34,glass_blur,3,Duo_Joint_PTS,0.31178,3.7646592148160343,0.135083180353567,0.3305681236741629,0.0008487745260371935
convnext_base,resnet34,glass_blur,3,tent_f_large,0.36952,3.3772573026889194,0.05230566843360662,0.3829634780369839,0.0007874726979188129
convnext_base,resnet34,glass_blur,3,tent_f_large_TS_naive,0.36998,3.3957195197009153,0.1342647713918984,0.3836864974816218,0.0008030048940877043
convnext_base,resnet34,glass_blur,3,tent_f_large_TS_pts,0.33144,10.26243085187595,0.4005713057112694,0.34934689358079035,0.0010674437172995977
convnext_base,resnet34,glass_blur,4,f_large,0.23212,4.4211387948583045,0.08577109680540859,0.2467734254383701,0.0009070751176806932
convnext_base,resnet34,glass_blur,4,f_small,0.1459,5.289606032247439,0.1700899838297814,0.14634199784983884,0.0009900559793034997
convnext_base,resnet34,glass_blur,4,f_large_TS,0.23212,4.478553140027279,0.16018254008818417,0.2467734254383701,0.0009296684611139312
convnext_base,resnet34,glass_blur,4,f_small_TS,0.1459,4.968674915886593,0.04327514325365424,0.14634199784983884,0.0009458319063198089
convnext_base,resnet34,glass_blur,4,f_large_PTS,0.23212,7.3419635041969284,0.26555895747169855,0.2467734254383701,0.0010416155278390427
convnext_base,resnet34,glass_blur,4,f_small_PTS,0.1459,7.139689287299181,0.2537911561069638,0.14634199784983884,0.0010896024582674716
convnext_base,resnet34,glass_blur,4,Duo_Joint_TS,0.2332,4.528875415729981,0.22106681096613406,0.24772543242042275,0.0009557890418308148
convnext_base,resnet34,glass_blur,4,Duo_Joint_PTS,0.23152,4.420089925983107,0.1677702444434166,0.24565134835637614,0.000927960828816233
convnext_base,resnet34,glass_blur,4,tent_f_large,0.28834,3.97995436125454,0.09347405430138112,0.2987973766631425,0.0008654649900666243
convnext_base,resnet34,glass_blur,4,tent_f_large_TS_naive,0.28736,4.044598628676318,0.17154874658115207,0.2979364164281218,0.0008899527356898691
convnext_base,resnet34,glass_blur,4,tent_f_large_TS_pts,0.22048,13.987466788413805,0.49264290671095246,0.23839065772027862,0.0012602049262516045
convnext_base,resnet34,motion_blur,3,f_large,0.61172,1.9514174463666338,0.12154102771118284,0.6151770612862544,0.0005378387229585556
convnext_base,resnet34,motion_blur,3,f_small,0.36076,3.209166191673648,0.07647312852852046,0.3598391158097121,0.0007737695054156687
convnext_base,resnet34,motion_blur,3,f_large_TS,0.61172,1.8587982935484484,0.02983573774948716,0.6151770612862544,0.0005189555525920501
convnext_base,resnet34,motion_blur,3,f_small_TS,0.36076,3.200965914621961,0.055498023767471316,0.3598391158097121,0.0007709895983461124
convnext_base,resnet34,motion_blur,3,f_large_PTS,0.61172,3.3161802016216364,0.18815825357407331,0.6151770612862544,0.0005985144877690037
convnext_base,resnet34,motion_blur,3,f_small_PTS,0.36076,4.158798545778173,0.1579989950218797,0.3598391158097121,0.000841033539662812
convnext_base,resnet34,motion_blur,3,Duo_Joint_TS,0.61092,1.7958709857290995,0.04401605432629585,0.6147363693150323,0.0005170292458394001
convnext_base,resnet34,motion_blur,3,Duo_Joint_PTS,0.61018,1.81143817732822,0.013621962115615607,0.6140261533946911,0.0005165277170600845
convnext_base,resnet34,motion_blur,3,tent_f_large,0.63534,1.7660578455682807,0.08855572583064437,0.6364050210071344,0.0005026717360799802
convnext_base,resnet34,motion_blur,3,tent_f_large_TS_naive,0.63732,1.6861511144449683,0.021433055924773216,0.6382804188206378,0.0004893664117409383
convnext_base,resnet34,motion_blur,3,tent_f_large_TS_pts,0.62754,4.50572754258101,0.2288530774846673,0.6284936898112158,0.0006104646819398666
convnext_base,resnet34,motion_blur,4,f_large,0.46032,2.8311670291926263,0.06996702247701586,0.47655827846375437,0.0006902455403363416
convnext_base,resnet34,motion_blur,4,f_small,0.21588,4.408956981665028,0.1113409991414845,0.21882563755296805,0.0009121250857460108
convnext_base,resnet34,motion_blur,4,f_large_TS,0.46032,2.772430946125246,0.022233165299892426,0.47655827846375437,0.0006817746883759616
convnext_base,resnet34,motion_blur,4,f_small_TS,0.21588,4.279903405329539,0.016640792378932238,0.21882563755296805,0.0008916862000800559
convnext_base,resnet34,motion_blur,4,f_large_PTS,0.46032,4.933778943655775,0.23365149233520033,0.47655827846375437,0.0007939818291143117
convnext_base,resnet34,motion_blur,4,f_small_PTS,0.21588,5.32312284028747,0.1617218420355022,0.21882563755296805,0.0009690430805229371
convnext_base,resnet34,motion_blur,4,Duo_Joint_TS,0.45914,2.7397633516773188,0.0709187706695497,0.47553592448869814,0.0006857536744817851
convnext_base,resnet34,motion_blur,4,Duo_Joint_PTS,0.4577,2.7445890317791943,0.023644145898967982,0.4739899135933386,0.0006820846927925052
convnext_base,resnet34,motion_blur,4,tent_f_large,0.50032,2.5239601944005563,0.04549994026795029,0.5094397741248268,0.0006464777082592672
convnext_base,resnet34,motion_blur,4,tent_f_large_TS_naive,0.50114,2.473565174412484,0.036127744806185365,0.5103903990615176,0.000641904810249158
convnext_base,resnet34,motion_blur,4,tent_f_large_TS_pts,0.48052,7.195749345652295,0.3167230422618985,0.4903181875695351,0.0008394914459262484
convnext_base,resnet34,zoom_blur,3,f_large,0.49616,2.645316541209181,0.06991474088929593,0.5069156068705966,0.0006662018493680331
convnext_base,resnet34,zoom_blur,3,f_small,0.31346,3.7025042046260723,0.13706575775817037,0.31867850867750297,0.0008395935712523009
convnext_base,resnet34,zoom_blur,3,f_large_TS,0.49616,2.582099049266155,0.032197436003088956,0.5069156068705966,0.0006574410244700339
convnext_base,resnet34,zoom_blur,3,f_small_TS,0.31346,3.5502906317884912,0.013474587671607734,0.31867850867750297,0.0008136430961987441
convnext_base,resnet34,zoom_blur,3,f_large_PTS,0.49616,4.775510108723826,0.23905106965094802,0.5069156068705966,0.0007655841899101441
convnext_base,resnet34,zoom_blur,3,f_small_PTS,0.31346,4.954094072869264,0.20358973829969762,0.31867850867750297,0.0009160389186394018
convnext_base,resnet34,zoom_blur,3,Duo_Joint_TS,0.49672,2.528161875105498,0.10961667849361897,0.5079505317177027,0.0006626215526352378
convnext_base,resnet34,zoom_blur,3,Duo_Joint_PTS,0.49568,2.514769504249922,0.06135399233162404,0.5072695842344358,0.0006545911439899091
convnext_base,resnet34,zoom_blur,3,tent_f_large,0.51292,2.491302171230863,0.03123669701874256,0.523103472261527,0.0006400740823175695
convnext_base,resnet34,zoom_blur,3,tent_f_large_TS_naive,0.51404,2.4529744262901176,0.06646515339672567,0.5241566302063927,0.0006404265242954685
convnext_base,resnet34,zoom_blur,3,tent_f_large_TS_pts,0.50772,7.216734521133165,0.32127784561902284,0.5180250772148811,0.0008163623937691364
convnext_base,resnet34,zoom_blur,4,f_large,0.42254,3.088233874018147,0.03153026484578848,0.4366040408625097,0.0007344497869737366
convnext_base,resnet34,zoom_blur,4,f_small,0.24934,4.308034397595331,0.16418127140775324,0.25501864282858605,0.0009066857859221006
convnext_base,resnet34,zoom_blur,4,f_large_TS,0.42254,3.0529716905230924,0.0633123945184052,0.4366040408625097,0.0007344613286696408
convnext_base,resnet34,zoom_blur,4,f_small_TS,0.24934,4.06473799361977,0.022732815809398888,0.25501864282858605,0.0008688589731577475
convnext_base,resnet34,zoom_blur,4,f_large_PTS,0.42254,5.448286246873491,0.2555662458562851,0.4366040408625097,0.0008515299114117216
convnext_base,resnet34,zoom_blur,4,f_small_PTS,0.24934,5.609611947681876,0.21685285187363623,0.25501864282858605,0.0009794913164325612
convnext_base,resnet34,zoom_blur,4,Duo_Joint_TS,0.4233,3.0283397591596124,0.1414848113627732,0.4375585640547954,0.0007467287449348527
convnext_base,resnet34,zoom_blur,4,Duo_Joint_PTS,0.422,3.002633875768317,0.08834885417483747,0.436873340478665,0.0007347386404714119
convnext_base,resnet34,zoom_blur,4,tent_f_large,0.43978,2.9451283022585084,0.03374332249134779,0.454267256949913,0.0007156921427071232
convnext_base,resnet34,zoom_blur,4,tent_f_large_TS_naive,0.44096,2.9336927466533846,0.10312281089156866,0.455529489530355,0.0007240363651673285
convnext_base,resnet34,zoom_blur,4,tent_f_large_TS_pts,0.4325,8.765439340659068,0.3697641085726023,0.4461876041476563,0.000935412177714525
convnext_base,resnet34,snow,3,f_large,0.58422,2.2560587407565946,0.1998497396218777,0.6081255306606959,0.0006247130556214254
convnext_base,resnet34,snow,3,f_small,0.33292,3.688486966538568,0.1579813886963576,0.353267738052531,0.000831443874848358
convnext_base,resnet34,snow,3,f_large_TS,0.58422,2.1119698384976093,0.10140441280797124,0.6081255306606959,0.0005862860661656209
convnext_base,resnet34,snow,3,f_small_TS,0.33292,3.472830275076399,0.014947457445263863,0.353267738052531,0.0007963862286532484
convnext_base,resnet34,snow,3,f_large_PTS,0.58422,3.5757853248691474,0.20942279365241528,0.6081255306606959,0.0006468981284133932
convnext_base,resnet34,snow,3,f_small_PTS,0.33292,5.511740555876617,0.23294546722143886,0.353267738052531,0.0009227729314862355
convnext_base,resnet34,snow,3,Duo_Joint_TS,0.58836,1.9601287589619125,0.018375470816269515,0.6120974590250501,0.0005569887617544696
convnext_base,resnet34,snow,3,Duo_Joint_PTS,0.5867,2.012696025899839,0.055590633808672435,0.6110734558387507,0.0005631381758204935
convnext_base,resnet34,snow,3,tent_f_large,0.5883,2.090988328517793,0.081493799444139,0.6113830516337512,0.0005751766674273587
convnext_base,resnet34,snow,3,tent_f_large_TS_naive,0.58882,2.02220998318854,0.021202052623927593,0.6118802316886565,0.0005643029773308512
convnext_base,resnet34,snow,3,tent_f_large_TS_pts,0.59836,5.300617789750626,0.26443871994018553,0.6186190754043691,0.0006697737259484574
