large_model,small_model,distortion,severity,variant,accuracy,nll,ece,f1,brier
convnext_base,resnet34,frost,4,f_small_PTS,0.28064,5.577620882240649,0.2172262641943991,0.3077460969582869,0.0009547082938729389
convnext_base,resnet34,frost,4,Duo_Joint_TS,0.56622,2.2155149657539925,0.08727731199353933,0.5826513110643663,0.0005967955073341062
convnext_base,resnet34,frost,4,Duo_Joint_PTS,0.5584,2.2886191374855507,0.11266236273497343,0.5774229598401032,0.0006095215989377832
convnext_base,resnet34,frost,4,tent_f_large,0.55008,2.3691494979826255,0.09742262117087841,0.5661186086732325,0.0006183199440118821
convnext_base,resnet34,frost,4,tent_f_large_TS_naive,0.55104,2.289339734020459,0.016415720092952252,0.5668440841327449,0.0006029872274889039
convnext_base,resnet34,frost,4,tent_f_large_TS_pts,0.56598,5.9758523627203175,0.27931107649445536,0.5811879250543611,0.0007197541421062835
convnext_base,resnet34,fog,3,f_large,0.64846,2.1782966806243356,0.31866737215340135,0.6704715494231043,0.0006299940574586371
convnext_base,resnet34,fog,3,f_small,0.4362,2.7029742544965174,0.09888614856809377,0.4557098946518422,0.0007119210617776899
convnext_base,resnet34,fog,3,f_large_TS,0.64846,1.9794085998815039,0.22824815029442308,0.6704715494231043,0.0005766058931892312
convnext_base,resnet34,fog,3,f_small_TS,0.4362,2.658812989008797,0.04011784966267645,0.4557098946518422,0.0007013150283166644
convnext_base,resnet34,fog,3,f_large_PTS,0.64846,2.888056204340106,0.19110910908877848,0.6704715494231043,0.0005662582745140687
convnext_base,resnet34,fog,3,f_small_PTS,0.4362,3.7170610521356204,0.17351616055488586,0.4557098946518422,0.0007796338297378168
convnext_base,resnet34,fog,3,Duo_Joint_TS,0.66858,1.6322534895058345,0.10057749279797078,0.6831074632811981,0.0004928872397095358
convnext_base,resnet34,fog,3,Duo_Joint_PTS,0.671,1.5876316926083878,0.09474409872174262,0.6835051894519353,0.0004793769852594413
convnext_base,resnet34,fog,3,tent_f_large,0.69212,1.5561931159737608,0.1469709306138754,0.6962536063693088,0.00046573384245039934
convnext_base,resnet34,fog,3,tent_f_large_TS_naive,0.69224,1.4534839368722698,0.0542892962488532,0.6963723011118337,0.0004422948303724736
convnext_base,resnet34,fog,3,tent_f_large_TS_pts,0.67852,4.15849055295433,0.21194759501993654,0.6902977115825195,0.0005438306629749687
convnext_base,resnet34,fog,4,f_large,0.48678,2.9712303144460526,0.267673196272254,0.5549862980861444,0.00079106513240745
convnext_base,resnet34,fog,4,f_small,0.36926,3.230786710950124,0.1374763373053074,0.397487597072316,0.0007927850017349841
convnext_base,resnet34,fog,4,f_large_TS,0.48678,2.787780267732696,0.20011970296889542,0.5549862980861444,0.0007557266583328268
convnext_base,resnet34,fog,4,f_small_TS,0.36926,3.1017476289161627,0.016167279219478366,0.397487597072316,0.0007669963609064347
convnext_base,resnet34,fog,4,f_large_PTS,0.48678,3.8009063026386243,0.2538680191767216,0.5549862980861444,0.0007897325361875625
convnext_base,resnet34,fog,4,f_small_PTS,0.36926,4.234653545708367,0.18877227171599864,0.397487597072316,0.0008528747998719324
convnext_base,resnet34,fog,4,Duo_Joint_TS,0.54606,2.300115863490891,0.12981046517670153,0.6005291894500108,0.0006538725994792221
convnext_base,resnet34,fog,4,Duo_Joint_PTS,0.56078,2.249907381365618,0.14256154302477836,0.6099904652400838,0.0006359071864238393
convnext_base,resnet34,fog,4,tent_f_large,0.626,1.9436994871933202,0.1388241491407156,0.644744965872186,0.0005505928866798874
convnext_base,resnet34,fog,4,tent_f_large_TS_naive,0.62576,1.847518107086833,0.05093048868507147,0.6447586284313709,0.0005298737056320836
convnext_base,resnet34,fog,4,tent_f_large_TS_pts,0.60526,4.717123190266854,0.2498231845796108,0.6372733206559544,0.0006552420260354798
convnext_base,resnet34,brightness,3,f_large,0.78738,1.11569259014008,0.1971768285162747,0.7850740189156619,0.00035687173995972314
convnext_base,resnet34,brightness,3,f_small,0.66586,1.3835191604496344,0.04010482912108303,0.6636555168856215,0.0004483843645269412
convnext_base,resnet34,brightness,3,f_large_TS,0.78738,0.9819269948721576,0.08766557635143399,0.7850740189156619,0.00032016603535961745
convnext_base,resnet34,brightness,3,f_small_TS,0.66586,1.41607417572858,0.07210432064071298,0.6636555168856215,0.00045675582401094063
convnext_base,resnet34,brightness,3,f_large_PTS,0.78738,1.4293421265402761,0.10078164187639953,0.7850740189156619,0.00033424298585271457
convnext_base,resnet34,brightness,3,f_small_PTS,0.66586,1.937322877954243,0.10783744434267284,0.6636555168856215,0.00048772538354822573
convnext_base,resnet34,brightness,3,Duo_Joint_TS,0.7879,0.8593654731033777,0.027882540059685705,0.7856076212809204,0.0003053288823273743
convnext_base,resnet34,brightness,3,Duo_Joint_PTS,0.78758,0.860120004678814,0.012014462413489819,0.7853760366603838,0.0003032241321105039
convnext_base,resnet34,brightness,3,tent_f_large,0.78946,1.0219350619518968,0.13710887598484756,0.787122398829305,0.0003298040970643967
convnext_base,resnet34,brightness,3,tent_f_large_TS_naive,0.7898,0.9234294838656691,0.04281476355098188,0.7874522014409508,0.0003081433284985955
convnext_base,resnet34,brightness,3,tent_f_large_TS_pts,0.78914,1.9743459438840123,0.12586449374973774,0.7866493145305576,0.0003461756903057818
convnext_base,resnet34,brightness,4,f_large,0.76646,1.229097599352818,0.2025329933491349,0.764334687146257,0.0003885928555180373
convnext_base,resnet34,brightness,4,f_small,0.6217,1.6028713675034023,0.04541843036048114,0.6220059179046893,0.0005012109224860696
convnext_base,resnet34,brightness,4,f_large_TS,0.76646,1.0907423860462122,0.09270641969189047,0.764334687146257,0.00034994737223247767
convnext_base,resnet34,brightness,4,f_small_TS,0.6217,1.6396115084602798,0.07574740184985101,0.6220059179046893,0.0005090221605448841
convnext_base,resnet34,brightness,4,f_large_PTS,0.76646,1.6307215413714993,0.11394528815567492,0.764334687146257,0.0003688376088549807
convnext_base,resnet34,brightness,4,f_small_PTS,0.6217,2.275678163591962,0.12673905597895382,0.6220059179046893,0.0005525222284114127
convnext_base,resnet34,brightness,4,Duo_Joint_TS,0.7679,0.9610435552968755,0.02457842167943716,0.7659287399042148,0.0003322177498172245
convnext_base,resnet34,brightness,4,Duo_Joint_PTS,0.76802,0.9648755967955662,0.012488115144222975,0.7662459730578889,0.0003308355118223689
convnext_base,resnet34,brightness,4,tent_f_large,0.76874,1.1177458400791145,0.13484127639740706,0.7667144156353678,0.00035605046095327436
convnext_base,resnet34,brightness,4,tent_f_large_TS_naive,0.76946,1.0185816370928524,0.040409592386633164,0.7674120064608294,0.0003343036666415231
convnext_base,resnet34,brightness,4,tent_f_large_TS_pts,0.76786,2.3687430127036224,0.14457659822255373,0.7657430917293347,0.00038531865780969815
convnext_base,resnet34,contrast,3,f_large,0.7351,1.3793367646676145,0.19736608786821364,0.7338468583647069,0.00042924977196165273
convnext_base,resnet34,contrast,3,f_small,0.4565,2.529222607099526,0.06430475493475794,0.4676739306152565,0.0006865248214614269
convnext_base,resnet34,contrast,3,f_large_TS,0.7351,1.2435375546159784,0.09160286370456219,0.7338468583647069,0.0003930765146489067
convnext_base,resnet34,contrast,3,f_small_TS,0.4565,2.5595590366904926,0.0738014511217177,0.4676739306152565,0.0006905775573920013
convnext_base,resnet34,contrast,3,f_large_PTS,0.7351,2.212674070404986,0.1428483064287901,0.7338468583647069,0.00042545882159578677
convnext_base,resnet34,contrast,3,f_small_PTS,0.4565,3.619581363632805,0.17549822407513857,0.4676739306152565,0.0007618619379452529
convnext_base,resnet34,contrast,3,Duo_Joint_TS,0.73482,1.1327966316572295,0.014361011931598187,0.733600946125336,0.00037680510143604833
convnext_base,resnet34,contrast,3,Duo_Joint_PTS,0.7317,1.1459559276057394,0.0174534377707541,0.73093412275902,0.0003802418231864172
convnext_base,resnet34,contrast,3,tent_f_large,0.74128,1.242745089531875,0.1315437640157342,0.7398878220800315,0.0003912577758484611
convnext_base,resnet34,contrast,3,tent_f_large_TS_naive,0.7416,1.1455159337644074,0.03786155169636011,0.7401965562361904,0.00037033682524631375
convnext_base,resnet34,contrast,3,tent_f_large_TS_pts,0.72506,3.8306837224843964,0.19414247875839474,0.7259288046315423,0.0004728719068451406
convnext_base,resnet34,contrast,4,f_large,0.63702,1.8845114805774752,0.1781735393357277,0.6413727188100663,0.0005415563872101606
convnext_base,resnet34,contrast,4,f_small,0.21342,4.37018296107314,0.10903182742387056,0.226616365602837,0.0009131741696677829
convnext_base,resnet34,contrast,4,f_large_TS,0.63702,1.7545619140552835,0.08014104716718197,0.6413727188100663,0.0005100560770977538
convnext_base,resnet34,contrast,4,f_small_TS,0.21342,4.275506746695542,0.020948910478949548,0.226616365602837,0.0008951115879775098
convnext_base,resnet34,contrast,4,f_large_PTS,0.63702,3.4786907078422633,0.20110284650683405,0.6413727188100663,0.0005764054970443385
convnext_base,resnet34,contrast,4,f_small_PTS,0.21342,5.731910782316363,0.21370074290722607,0.226616365602837,0.001006034033698424
convnext_base,resnet34,contrast,4,Duo_Joint_TS,0.63418,1.69702108055689,0.020086056655347344,0.6391435480812049,0.0005039135765196055
convnext_base,resnet34,contrast,4,Duo_Joint_PTS,0.62116,1.81078804288217,0.0602346908788383,0.6285495520432173,0.0005291767971725878
convnext_base,resnet34,contrast,4,tent_f_large,0.66232,1.6210575138811407,0.11249685342207552,0.6633485716882371,0.00048324304737495564
convnext_base,resnet34,contrast,4,tent_f_large_TS_naive,0.66244,1.5312483098595184,0.022192819602787496,0.6634128021814092,0.00046565144335066237
convnext_base,resnet34,contrast,4,tent_f_large_TS_pts,0.62926,5.659408525047876,0.2654226941007376,0.6367113653634194,0.0006365149423236137
convnext_base,resnet34,elastic_transform,3,f_large,0.70016,1.5182153568153327,0.14784300993673505,0.7009609705671216,0.000447272341403808
convnext_base,resnet34,elastic_transform,3,f_small,0.54836,2.089006947124263,0.06104816777326167,0.5464679567961535,0.000583869944952066
convnext_base,resnet34,elastic_transform,3,f_large_TS,0.70016,1.4106164009061333,0.044888800328522924,0.7009609705671216,0.0004218060263489373
convnext_base,resnet34,elastic_transform,3,f_small_TS,0.54836,2.098425136776399,0.0697447927747667,0.5464679567961535,0.0005866583100358588
convnext_base,resnet34,elastic_transform,3,f_large_PTS,0.70016,2.544009976956579,0.15372519712388513,0.7009609705671216,0.0004754804102751962
convnext_base,resnet34,elastic_transform,3,f_small_PTS,0.54836,3.152377627724252,0.15921265323549508,0.5464679567961535,0.0006497428432634558
convnext_base,resnet34,elastic_transform,3,Duo_Joint_TS,0.70128,1.3208052431826494,0.053713701271452,0.7023445770628396,0.0004153746188385259
convnext_base,resnet34,elastic_transform,3,Duo_Joint_PTS,0.7004,1.3179932941742147,0.022930160741209984,0.7016683314970819,0.0004118243324871258
convnext_base,resnet34,elastic_transform,3,tent_f_large,0.71312,1.4011586256725361,0.11122092370547354,0.7133894292052609,0.00042012612111686637
convnext_base,resnet34,elastic_transform,3,tent_f_large_TS_naive,0.71428,1.311301726375701,0.02768321689680219,0.7145030351709315,0.00040247817659327977
convnext_base,resnet34,elastic_transform,3,tent_f_large_TS_pts,0.70696,3.501644641158159,0.18920195651948452,0.7071973373442106,0.00048825788794996217
convnext_base,resnet34,elastic_transform,4,f_large,0.59342,2.093928403931878,0.09612805528908967,0.6033752922839754,0.0005650464702244361
convnext_base,resnet34,elastic_transform,4,f_small,0.4228,2.9763315321311863,0.11032891905743629,0.4230856943350332,0.0007278999806697808
convnext_base,resnet34,elastic_transform,4,f_large_TS,0.59342,2.016653405882845,0.030109726852178574,0.6033752922839754,0.0005506515748599439
convnext_base,resnet34,elastic_transform,4,f_small_TS,0.4228,2.872718395341027,0.03045045779466629,0.4230856943350332,0.0007123327590470133
convnext_base,resnet34,elastic_transform,4,f_large_PTS,0.59342,3.6230056810458544,0.1970741440087557,0.6033752922839754,0.0006266769439523625
convnext_base,resnet34,elastic_transform,4,f_small_PTS,0.4228,4.728639224080645,0.22499268074154855,0.4230856943350332,0.0008236166686731254
convnext_base,resnet34,elastic_transform,4,Duo_Joint_TS,0.59444,1.9569190386833635,0.09533116895064711,0.6041993029079945,0.000552580503848607
convnext_base,resnet34,elastic_transform,4,Duo_Joint_PTS,0.5914,1.9381979886409206,0.04433420294187963,0.6011597728773694,0.0005425173655913952
convnext_base,resnet34,elastic_transform,4,tent_f_large,0.61756,1.9092085351191206,0.0687636638596654,0.6250131177041673,0.0005295172642065762
convnext_base,resnet34,elastic_transform,4,tent_f_large_TS_naive,0.61948,1.8392079276498399,0.03377275684580207,0.6267356504381201,0.000519465838951116
convnext_base,resnet34,elastic_transform,4,tent_f_large_TS_pts,0.60704,5.312195596590327,0.2594105598479509,0.6150583703547927,0.0006566974375891497
