large_model,small_model,distortion,severity,variant,accuracy,nll,ece,f1,brier
convnext_base,resnet34,none,0,f_large,0.78896,1.0471282952998207,0.1374130919779092,0.7867645323776962,0.0003227461190330467
convnext_base,resnet34,none,0,f_small,0.6714,1.4033052406369166,0.0447593854854256,0.6679110654911676,0.0004411244931470939
convnext_base,resnet34,none,0,f_large_TS,0.78896,0.9498637960063211,0.04398003934770822,0.7867645323776962,0.00030220877929084945
convnext_base,resnet34,none,0,f_small_TS,0.6714,1.4146254125628246,0.06106465135961771,0.6679110654911676,0.0004465119979986477
convnext_base,resnet34,none,0,f_large_PTS,0.78896,0.8761625313751251,0.03308175008818507,0.7867645323776962,0.0002025340807479053
convnext_base,resnet34,none,0,f_small_PTS,0.6714,1.2332251443560862,0.07202774924881755,0.6679110654911676,0.00032578136618542777
convnext_base,resnet34,none,0,Duo_Joint_TS,0.78976,0.8763989704047618,0.0446682055503875,0.7871930353885616,0.0002998988901874825
convnext_base,resnet34,none,0,Duo_Joint_PTS,0.80498,0.8019986035817278,0.031166834247410298,0.8022729376550908,0.00019125064842212563
convnext_base,resnet34,none,0,tent_f_large,0.77202,1.208767305144838,0.19806196291595698,0.7697575581188646,0.0003726472903943999
convnext_base,resnet34,none,0,tent_f_large_TS_naive,0.77148,1.0785458193527568,0.09219669547468423,0.7690976833839006,0.0003353869193592348
convnext_base,resnet34,none,0,tent_f_large_TS_pts,0.77252,1.2404684013377316,0.0610216780897975,0.7702669872542393,0.000310853619258974
convnext_base,resnet34,gaussian_noise,3,f_large,0.62806,1.8734070176240185,0.14800435452744365,0.6266697278579112,0.000525703335363608
convnext_base,resnet34,gaussian_noise,3,f_small,0.2991,3.75035597982766,0.1570254075897485,0.31879654211115016,0.0008581129611851336
convnext_base,resnet34,gaussian_noise,3,f_large_TS,0.62806,1.7642481561727283,0.05214389920070767,0.6266697278579112,0.0005002864037770876
convnext_base,resnet34,gaussian_noise,3,f_small_TS,0.2991,3.56430151490174,0.018401566430032254,0.31879654211115016,0.0008241551883816793
convnext_base,resnet34,gaussian_noise,3,f_large_PTS,0.62806,2.8384521651209913,0.17171048981010914,0.6266697278579112,0.0005699313338936681
convnext_base,resnet34,gaussian_noise,3,f_small_PTS,0.2991,5.255460793532612,0.2191812305265665,0.31879654211115016,0.0009392238439898518
convnext_base,resnet34,gaussian_noise,3,Duo_Joint_TS,0.6293,1.6758069334864538,0.022737468765825032,0.6281808785127166,0.0004923445972976218
convnext_base,resnet34,gaussian_noise,3,Duo_Joint_PTS,0.624,2.7357421870561356,0.16986125493735074,0.6239614436989535,0.0005727897112827122
convnext_base,resnet34,gaussian_noise,3,tent_f_large,0.57708,2.2560176403311196,0.19893420025117692,0.5777024741189485,0.0006120516983036046
convnext_base,resnet34,gaussian_noise,3,tent_f_large_TS_naive,0.57812,2.1128665710038277,0.10851611991196872,0.5789289229300932,0.0005731731753803208
convnext_base,resnet34,gaussian_noise,3,tent_f_large_TS_pts,0.57838,3.4378878260776067,0.19271824005752802,0.5791636862037695,0.000639966086031261
